INDEX,RUC,MONTOADJUDICADO,CANTIDADADJUDICADA,reclat,reclong,PROVEEDOR,count
4624,20529149493,501600.0,30.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4625,20529149493,40000.0,1.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4626,20529149493,66000.0,4.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4627,20529149493,347380.0,33.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4628,20529149493,210000.0,7.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4629,20529149493,300000.0,5.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4630,20529149493,300000.0,5.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4631,20529149493,60000.0,1.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4632,20529149493,60000.0,1.0,-10.667635,-76.259289,CONSTRUCTORA Y SERVICIOS MULTIPLES TELAVIV EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,11
4633,20528930205,90000.0,3.0,0.000000,0.000000,VITALECORP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA VC S.R.L.,2
4634,20528930205,51700.0,5.0,0.000000,0.000000,VITALECORP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA VC S.R.L.,2
4635,20102314264,50000.0,130.0,-16.033732,-72.490457,COMERCIAL AGROSUO SA,2
4636,20102314264,50000.0,1.0,-16.033732,-72.490457,COMERCIAL AGROSUO SA,2
4637,20118848579,47248.02,6811.0,-4.895336,-77.011743,COMERCIAL ALVARADO S.R.L.,4
4638,20118848579,45017.04,1.0,-4.895336,-77.011743,COMERCIAL ALVARADO S.R.L.,4
4639,20118848579,99952.5,10.0,-4.895336,-77.011743,COMERCIAL ALVARADO S.R.L.,4
4640,20118848579,49969.07,1.0,-4.895336,-77.011743,COMERCIAL ALVARADO S.R.L.,4
4641,20571370299,335520.0,1.0,-10.754121,-77.760938,EMPRESA DE SERVICIOS GENERALES SEÑOR DE CAUTIVO DE BARRANCA S.A.C.,1
4642,20605302603,243359.0,33364.0,-10.750609,-77.766376,TRADING & INTEGRAL SOLUTIONS S.A.C.,1
4643,20542009439,73649.5,29133.0,0.000000,0.000000,MULTISERVICIOS E INVERSIONES PAPA NOEL S.A.C.,1
4644,20604488681,191284.31,1.0,-10.754511,-77.758211,OUTIS SOCIEDAD ANÓNIMA CERRADA,1
4645,20487204472,99925.0,1.0,0.000000,0.000000,NEGOCIACIONES  JERANCO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-NEGOCIACIONES JERANCO E.I.R.L.,2
4646,20487204472,49401.5,10.0,0.000000,0.000000,NEGOCIACIONES  JERANCO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-NEGOCIACIONES JERANCO E.I.R.L.,2
4647,20574725292,44023.79,11.0,0.000000,0.000000,NEGOCIACIONES HTA MORALES S.A.C,1
4648,20486886081,83100.0,25000.0,-12.785908,-74.972408,A  &  N  DISTRIBUIDORES SOCIEDAD ANONIMA CERRADA,3
4649,20486886081,199989.0,1.0,-12.785908,-74.972408,A  &  N  DISTRIBUIDORES SOCIEDAD ANONIMA CERRADA,3
4650,20486886081,140650.29,5.0,-12.785908,-74.972408,A  &  N  DISTRIBUIDORES SOCIEDAD ANONIMA CERRADA,3
4651,20568927452,56328.15,3.0,-12.783260,-74.965041,CONSULTORIA  BIENES Y SERVICIOS  R & F E.I.R.L.,1
4652,20134502003,229515.25,20045.0,0.000000,0.000000,ESTACION DE SERV. ESPINOZA ORE HNOS SRL,1
4653,20528115463,46065.57,15.0,-5.057610,-73.852100,COMERCIALIZADORA CHARITO EIRL,1
4654,20536957368,95233.32,612.0,0.000000,0.000000,INVERSIONES MECHA S.A.C.,1
4655,20564091571,59000.0,10.0,0.000000,0.000000,CLINICA CAVERO EIRL,1
4656,20563941171,125037.0,11.0,0.000000,0.000000,COMERCIAL MENDEZ E.I.R.L.,1
4657,20604436142,99019.3,26716.0,-13.536386,-71.980379,EMPRESA DE ALIMENTACION SALUDABLE CHESMAR SOCIEDAD ANONIMA CERRADA - CHESMAR S.A.C.,2
4658,20604436142,105300.0,1.0,-13.536386,-71.980379,EMPRESA DE ALIMENTACION SALUDABLE CHESMAR SOCIEDAD ANONIMA CERRADA - CHESMAR S.A.C.,2
4659,20527905738,200000.0,10.0,-12.283800,-74.087500,INDUSTRIA ALIMENTICIA IMPERIAL E.I.R.L.,2
4660,20527905738,200000.0,2603.0,-12.283800,-74.087500,INDUSTRIA ALIMENTICIA IMPERIAL E.I.R.L.,2
4661,20563850966,199971.0,500.0,-6.512615,-76.481376,INVERSIONES SHEKHINA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-INVERSIONES SHEKHINA E.I.R.L,3
4662,20563850966,49982.14,1.0,-6.512615,-76.481376,INVERSIONES SHEKHINA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-INVERSIONES SHEKHINA E.I.R.L,3
4663,20563850966,49998.6,1.0,-6.512615,-76.481376,INVERSIONES SHEKHINA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-INVERSIONES SHEKHINA E.I.R.L,3
4664,20399941866,162851.57,1.0,-3.272095,-77.871552,AB FRANCE SOCIEDAD ANONIMA CERRADA- AB FRANCE S.A.C,1
4665,20490226975,58860.0,1.0,-11.755930,-75.072616,OXIGEN MEDICAL NETWORK EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - OXIGEN MEDNET E.I.R.L.,1
4666,20527938741,48500.0,1000.0,-3.272095,-77.871552,OL&VER TEAM EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,1
4667,20419136906,91950.0,1.0,0.000000,0.000000,PACHECO TRADING S.A.C.,3
4668,20419136906,113400.0,1.0,0.000000,0.000000,PACHECO TRADING S.A.C.,3
4669,20419136906,57600.0,1.0,0.000000,0.000000,PACHECO TRADING S.A.C.,3
4670,20535856126,42000.0,17500.0,-12.067386,-76.952842,SERVICIOS DE GRANOS Y MAQUILA SOCIEDAD ANONIMA SEGM S.A.,1
4671,20604508551,199999.75,1.0,0.000000,0.000000,CREO ALIMENTA S.A.C.,2
4672,20604508551,45804.5,1.0,0.000000,0.000000,CREO ALIMENTA S.A.C.,2
4673,20517834255,45500.0,14000.0,0.000000,0.000000,INVERSIONES PRISCO  S.A.C.,2
4674,20517834255,41650.0,24500.0,0.000000,0.000000,INVERSIONES PRISCO  S.A.C.,2
4675,20604249733,834000.0,2.0,-12.069101,-76.954073,ATTIX MOTORS SOCIEDAD ANONIMA CERRADA,1
4676,20251897957,67496.0,1.0,-12.089892,-76.902366,COSERSA SOCIEDAD DE RESPONSABILIDAD LIMITADA,1
4677,20600740114,48640.0,304000.0,-12.066335,-76.947040,CORPORACION LANUS S.A.C.,3
4678,20600740114,150600.0,1004000.0,-12.066335,-76.947040,CORPORACION LANUS S.A.C.,3
4679,20600740114,84480.0,128000.0,-12.066335,-76.947040,CORPORACION LANUS S.A.C.,3
4680,20501887286,6063525.0,350460.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4681,20501887286,228897.0,15786.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4682,20501887286,550000.0,20000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4683,20501887286,217500.0,15000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4684,20501887286,270668.0,5.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4685,20501887286,9926800.0,332000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4686,20501887286,2840000.0,100000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4687,20501887286,60000.0,1000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4688,20501887286,158200.0,16680.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4689,20501887286,125455.0,1.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4690,20501887286,251608.0,8.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4691,20501887286,170400.0,4800.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4692,20501887286,50000.0,2000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4693,20501887286,2338000.0,70000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4694,20501887286,216161.89,70.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4695,20501887286,93744.3,5547.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4696,20501887286,178800.0,12000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4697,20501887286,52000.0,2.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4698,20501887286,122000.0,6100.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4699,20501887286,135000.0,5000.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4700,20501887286,85000.0,1.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4701,20501887286,118000.0,2.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4702,20501887286,420000.0,16800.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4703,20501887286,168000.0,10500.0,0.000000,0.000000,DIAGNOSTICA PERUANA S.A.C.,24
4704,20600596463,54000.0,1.0,-12.099470,-76.950562,INSERCOR S.A.C.,1
4705,20517310779,50692.2,1.0,0.000000,0.000000,MARKALLA PERU SAC,1
4706,20535856479,189244.0,78200.0,-12.090177,-76.922338,GIALEY REPRESENTACIONES Y SERVICIOS E.I.R.L.,3
4707,20535856479,53730.0,2700.0,-12.090177,-76.922338,GIALEY REPRESENTACIONES Y SERVICIOS E.I.R.L.,3
4708,20535856479,891625.0,35665.0,-12.090177,-76.922338,GIALEY REPRESENTACIONES Y SERVICIOS E.I.R.L.,3
4709,20604404291,651500.0,3.0,0.000000,0.000000,LARA MEDICAL SOLUTIONS S.A.C.,2
4710,20604404291,249700.0,2.0,0.000000,0.000000,LARA MEDICAL SOLUTIONS S.A.C.,2
4711,20601756103,78511.5,1.0,0.000000,0.000000,NEGOCIOS VCM EIRL,1
4712,20505374470,40256.0,1088.0,-12.106610,-76.942892,GENIA TECH SAC,3
4713,20505374470,37000.0,1000.0,-12.106610,-76.942892,GENIA TECH SAC,3
4714,20505374470,147000.0,3500.0,-12.106610,-76.942892,GENIA TECH SAC,3
4715,20538242340,80751.83,1.0,-12.090177,-76.922338,ECO YURAC S.A.C.,2
4716,20538242340,184788.0,1.0,-12.090177,-76.922338,ECO YURAC S.A.C.,2
4717,20566573637,5647078.8,1.0,-12.076551,-76.915521,PHOENIX PRODUCCIONES S.A.C.,1
4718,20461665820,65639.21,15.0,-12.065271,-76.965897,SERVICIOS DE SALUD MONTEFIORI SAC,1
4719,20100111838,144200.0,1.0,0.000000,0.000000,GRIFOS ESPINOZA S A,1
4720,20551260381,46500.0,150.0,-12.077983,-76.917284,GRUPO CARDENAS CORPORATION EIRL,1
4721,20601185297,377600.0,1.0,-12.072152,-76.949556,SYBVEN DE PERU S.A.C.,1
4722,20392800515,102165.0,4170.0,-12.067981,-76.965255,BLISS IMPORT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - BLISS IMPORT E.I.R.L.,1
4723,20601006007,45000.0,1000.0,-12.116727,-76.938868,INKA SUR FARMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4724,20601006007,230000.0,100.0,-12.116727,-76.938868,INKA SUR FARMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4725,20601006007,187500.0,150.0,-12.116727,-76.938868,INKA SUR FARMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4726,20554840079,139599.99,1.0,-12.090177,-76.922338,FASETRES DEL PERU S.A.C.,1
4727,20545650623,118000.0,1000.0,-12.105595,-76.952073,MEDICAL TAI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,1
4728,20605275061,199966.83,7.0,-6.547446,-79.864589,GARFISERV S.A.C.,1
4729,20526437919,199737.72,1.0,0.000000,0.000000,GRUPO MOLINERO IMAYER DEL PERU S.A.C.,1
4730,20600531183,57103.2,8.0,-16.451898,-71.556801,CONSTRUCCIONES Y SERVICIOS GENERALES ALMUDENA EIRL,1
4731,20570548671,93665.0,71500.0,0.000000,0.000000,COMERCIAL NUEVO ORIENTE SOCIEDAD ANONIMA CERRADA,5
4732,20570548671,49200.0,40000.0,0.000000,0.000000,COMERCIAL NUEVO ORIENTE SOCIEDAD ANONIMA CERRADA,5
4733,20570548671,31666.67,20000.0,0.000000,0.000000,COMERCIAL NUEVO ORIENTE SOCIEDAD ANONIMA CERRADA,5
4734,20570548671,41000.0,10000.0,0.000000,0.000000,COMERCIAL NUEVO ORIENTE SOCIEDAD ANONIMA CERRADA,5
4735,20570548671,46000.0,20000.0,0.000000,0.000000,COMERCIAL NUEVO ORIENTE SOCIEDAD ANONIMA CERRADA,5
4736,20600055306,102400.0,3881.0,-6.128942,-78.707347,"""GRUPO IMC PERU S.A.C""",1
4737,20603986360,50000.0,1.0,-13.785273,-73.616065,INVERSIONES SOL DE SIERRA SUR S.A.C.,1
4738,20574611360,98892.0,1.0,-13.174417,-74.198587,GRUPO LESKA IMPORT E.I.R.L.,2
4739,20574611360,244625.0,6250.0,-13.174417,-74.198587,GRUPO LESKA IMPORT E.I.R.L.,2
4740,20605871268,215229.9,1.0,-13.785273,-73.616065,GRUPO MAGUS S.R.L.,1
4741,20602546251,99998.84,8.0,-13.785273,-73.616065,CAMEX BS S.A.C,1
4742,20574604070,299494.44,1.0,-13.175150,-74.203809,INGENIERIA GRAN PERU S.A.C.,1
4743,20452731992,39154.5,1.0,-13.164272,-74.221061,JAULES & MAURO S.A.C.,1
4744,20574721114,150843.65,1.0,0.000000,0.000000,CORPORACION TAURO PERU S.A.C.,1
4745,20489620171,49830.8,564.0,-10.333333,-75.083333,CONSORCIO DOMIX PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,5
4746,20489620171,95550.0,1.0,-10.333333,-75.083333,CONSORCIO DOMIX PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,5
4747,20489620171,48500.19,1.0,-10.333333,-75.083333,CONSORCIO DOMIX PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,5
4748,20489620171,49999.9,1.0,-10.333333,-75.083333,CONSORCIO DOMIX PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,5
4749,20489620171,60774.0,1.0,-10.333333,-75.083333,CONSORCIO DOMIX PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,5
4750,20605441417,38220.0,1.0,-10.579671,-75.402810,ESPERANZA HOTEL E.I.R.L.,1
4751,20605190449,37310.0,1.0,-10.574434,-75.404479,TUNKI CAPITAL S.A.C.,1
4752,20541505041,49850.0,1.0,-10.575485,-75.398431,CAMEHB INGENIERIA & CONSTRUCCION S.A.C.,1
4753,20568444575,63664.0,6.0,-10.578218,-75.404641,DISTRIBUIDORA Y MULTINEGOCIOS GALVAN S.A.C.,1
4754,20604693056,200000.0,1.0,-6.703829,-79.913746,NEGOCIOS E INVERSIONES DIAR E.I.R.L.,2
4755,20604693056,65978.0,1.0,-6.703829,-79.913746,NEGOCIOS E INVERSIONES DIAR E.I.R.L.,2
4756,20511587175,172500.0,62500.0,-6.767884,-79.872040,COMPAÑIA AGROINDUSTRIAL SANTA ANA S.A.C. COMAGROSA,4
4757,20511587175,98425.0,775.0,-6.767884,-79.872040,COMPAÑIA AGROINDUSTRIAL SANTA ANA S.A.C. COMAGROSA,4
4758,20511587175,98636.1,1.0,-6.767884,-79.872040,COMPAÑIA AGROINDUSTRIAL SANTA ANA S.A.C. COMAGROSA,4
4759,20511587175,101387.44,1.0,-6.767884,-79.872040,COMPAÑIA AGROINDUSTRIAL SANTA ANA S.A.C. COMAGROSA,4
4760,20438217097,67419.0,1.0,-6.767884,-79.872040,NEGOCIOS SEMPER E.I.R.L,2
4761,20438217097,80344.0,32536.0,-6.767884,-79.872040,NEGOCIOS SEMPER E.I.R.L,2
4762,20494498104,190039.8,7.0,0.000000,0.000000,EMPRESA DE TRANSPORTES DE CARGA EN GENERAL Y SERVICIOS MULTIPLES FLORES S.A.C.,1
4763,20603937971,62500.0,1.0,-5.272829,-78.775817,MULTISERVICIOS ARISA S.A.C.,1
4764,20600549953,48533.0,8.0,-6.230564,-77.869189,NEGOCIACIONES M & KN S.A.C.,4
4765,20600549953,50000.0,15411.0,-6.230564,-77.869189,NEGOCIACIONES M & KN S.A.C.,4
4766,20600549953,50000.0,1.0,-6.230564,-77.869189,NEGOCIACIONES M & KN S.A.C.,4
4767,20600549953,48661.95,14247.18,-6.230564,-77.869189,NEGOCIACIONES M & KN S.A.C.,4
4768,20602882340,70668.34,6.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4769,20602882340,50000.0,7.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4770,20602882340,50000.0,50000.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4771,20602882340,50000.0,8.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4772,20602882340,100000.0,1.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4773,20602882340,49997.78,8.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4774,20602882340,50000.0,1.0,-6.232236,-77.865133,ASOCIACION DE PRODUCTORES AGROPECUARIOS CHACHAPOYAS,7
4775,20603709102,67800.0,7.0,-6.229617,-77.866610,SERVICIOS GENERALES PINEDO & SOPLA E.I.R.L.,1
4776,20600512626,49929.75,6.0,-6.371827,-77.809338,BUENAS OBRAS S.R.L.,1
4777,20605714278,47653.2,15624.0,-6.233115,-77.866199,HUMAGU E.I.R.L,1
4778,20480762976,50000.0,625.0,-6.229863,-77.863018,INVERSIONES ANSA INGENIERIA Y CONSTRUCCION S.A.C.,1
4779,20602689230,24844.69,2.0,-6.232637,-77.862516,D & A MULTICOMERCIOS Y SERVICIOS E.I.R.L.,1
4780,20604535191,25155.31,2.0,-6.228630,-77.863977,LOING S.A.C.,1
4781,20602196446,68000.0,8000.0,-6.233334,-77.874417,GDISAH E.I.R.L.,1
4782,20561211966,91635.0,6150.0,-6.227783,-77.865000,E Y N ENTERPRISE S.A.C.,1
4783,20600720598,69600.0,120.0,-6.235362,-77.862634,CONSTRUCCIONES ATLAS PROYECTOS Y SERVICIOS GENERALES E.I.R.L.,1
4784,20487494292,221419.62,1.0,-6.371827,-77.809338,SERVICIOS ESPECIALES DE VIGILANCIA CUMBRE DE ACERO S.A.C.,3
4785,20487494292,172215.27,1.0,-6.371827,-77.809338,SERVICIOS ESPECIALES DE VIGILANCIA CUMBRE DE ACERO S.A.C.,3
4786,20487494292,172215.27,1.0,-6.371827,-77.809338,SERVICIOS ESPECIALES DE VIGILANCIA CUMBRE DE ACERO S.A.C.,3
4787,20487480071,216000.0,1200.0,-6.230564,-77.869189,EMPRESA PRESTADORA DE SERVICIOS DE SALUD CONSULTORIOS MEDICOS ESPECIALIZADOS VIRGEN ASUNTA S.A.C.,1
4788,20602634061,57900.0,3.0,-3.758801,-73.251237,COMERCIO Y SERVICIOS VEGA S.R.L.,2
4789,20602634061,195551.1,5.0,-3.758801,-73.251237,COMERCIO Y SERVICIOS VEGA S.R.L.,2
4790,20604173656,335100.0,10000.0,-3.758801,-73.251237,DISTRIBUIDORA ANDICH S.A.C.,1
4791,20567122167,60000.0,20000.0,-16.413625,-71.492697,COMERCIALIZADORA VALERY S.A.C.,2
4792,20567122167,36000.0,8000.0,-16.413625,-71.492697,COMERCIALIZADORA VALERY S.A.C.,2
4793,20493427645,454500.0,1.0,-3.757152,-73.247264,DISTRIBUIDORA MARIDIOSE S.A.C.,1
4794,20570729030,56550.0,1.0,-9.134974,-78.181576,COMERCIALIZADORA Y SERVICIOS ALDAIR S.R.L.,5
4795,20570729030,49906.0,18100.0,-9.134974,-78.181576,COMERCIALIZADORA Y SERVICIOS ALDAIR S.R.L.,5
4796,20570729030,34440.0,12500.0,-9.134974,-78.181576,COMERCIALIZADORA Y SERVICIOS ALDAIR S.R.L.,5
4797,20570729030,49863.65,9.0,-9.134974,-78.181576,COMERCIALIZADORA Y SERVICIOS ALDAIR S.R.L.,5
4798,20570729030,42880.02,16088.0,-9.134974,-78.181576,COMERCIALIZADORA Y SERVICIOS ALDAIR S.R.L.,5
4799,20496060289,111714.0,1720.0,-12.078191,-77.108715,NEGOCIACIONES Y SERVICIOS IVAN EIRL,1
4800,20600203518,50949.0,629.0,0.000000,0.000000,DISTRIBUIDORA NORTE SAN MIGUEL S.A.C.,1
4801,20603360321,110861.0,1.0,-15.585979,-72.361735,OAF CORPORATION S.A.C.,1
4802,20526112882,310650.0,1.0,-15.585979,-72.361735,' F & J CONSTRUCTORA S.A.C. ',1
4803,20102756364,65639.21,21.0,-5.189212,-80.622749,CLINICA MIRAFLORES SA,1
4804,20601163293,247240.5,1.0,-15.585979,-72.361735,CADARU E.I.R.L.,2
4805,20601163293,103018.5,1.0,-15.585979,-72.361735,CADARU E.I.R.L.,2
4806,20601543053,126844.38,40014.0,-13.835043,-76.249622,TRANSMARINA DEL PERU SOCIEDAD ANONIMA CERRADA - TRANSMARINA DEL PERU S.A.C.,1
4807,20604979065,99978.0,5.0,-8.567067,-74.485887,MULTISERVICIOS MYG E.I.R.L.,1
4808,20541349082,238442.4,4.0,-8.414910,-74.562878,TRAHIS SOCIEDAD ANONIMA CERRRADA,1
4809,20600723082,70000.0,25000.0,-12.062650,-75.195212,CORPORACION QUISBLAN ASOCIADOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4810,20600723082,53000.0,20000.0,-12.062650,-75.195212,CORPORACION QUISBLAN ASOCIADOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4811,20600723082,58000.0,10000.0,-12.062650,-75.195212,CORPORACION QUISBLAN ASOCIADOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
4812,20561395919,67500.0,18750.0,-6.804889,-79.832233,GRAN ATIKUX E.I.R.L.                                                                                ,2
4813,20561395919,72481.2,1254.0,-6.804889,-79.832233,GRAN ATIKUX E.I.R.L.                                                                                ,2
4814,20601356181,100000.0,5.0,-12.073358,-77.016417,"FRIDA, TITO, MIREYA S.A.C.",1
4815,20565514416,200000.0,2500.0,-6.790363,-79.834302,FIX CORPORATION E.I.R.L.,3
4816,20565514416,50000.0,625.0,-6.790363,-79.834302,FIX CORPORATION E.I.R.L.,3
4817,20565514416,200000.0,8.0,-6.790363,-79.834302,FIX CORPORATION E.I.R.L.,3
4818,20603727551,18000.0,7500.0,-6.802220,-79.830933,STALNO S.A.C.,1
4819,20602872131,283906.05,11379.0,-12.073358,-77.016417,PERU FARMA 63 S.A.C.,1
4820,20480524366,121250.0,250.0,-9.047853,-77.808801,DROGUERIA CORPORACION FARMASALUD EIRL,2
4821,20480524366,510000.0,300000.0,-9.047853,-77.808801,DROGUERIA CORPORACION FARMASALUD EIRL,2
4822,20516045397,270618.6,1.0,0.000000,0.000000,TAMBOS PERU S.A.C. - TAMPESAC,1
4823,20571208190,276575.38,1.0,0.000000,0.000000,LA PREFERIDA SERVICES SOCIEDAD ANONIMA CERRADA - LA PREFERIDA SERVICES S.A.C.,1
4824,20601632382,111578.0,3554.0,-11.866424,-77.074508,INVERSIONES MARMEDIC E.I.R.L.,1
4825,20602403867,51170.0,15050.0,0.000000,0.000000,POLYSTAR PERU S.A.C.,3
4826,20602403867,87000.0,300000.0,0.000000,0.000000,POLYSTAR PERU S.A.C.,3
4827,20602403867,206164.0,10360.0,0.000000,0.000000,POLYSTAR PERU S.A.C.,3
4828,20601058406,750000.0,920.0,-11.876827,-77.074482,CORPORACIÓN L & A IMPORT S.A.C.,4
4829,20601058406,70000.0,20.0,-11.876827,-77.074482,CORPORACIÓN L & A IMPORT S.A.C.,4
4830,20601058406,90000.0,20.0,-11.876827,-77.074482,CORPORACIÓN L & A IMPORT S.A.C.,4
4831,20601058406,180000.0,12.0,-11.876827,-77.074482,CORPORACIÓN L & A IMPORT S.A.C.,4
4832,20511108200,121600.0,920.0,-11.876827,-77.074482,COMPAñIA E INVERSIONES FORLI S.A.C.,1
4833,20509422444,46800.0,52000.0,-11.866798,-77.077838,ICO LOGISTICA S.A.C.,2
4834,20509422444,93356.73,1.0,-11.866798,-77.077838,ICO LOGISTICA S.A.C.,2
4835,20523372913,91350.0,1.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4836,20523372913,386544.6,284220.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4837,20523372913,198505.0,26825.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4838,20523372913,202060.0,1.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4839,20523372913,81900.0,5000.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4840,20523372913,326000.0,20000.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4841,20523372913,156000.0,12000.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4842,20523372913,571800.0,500000.0,-11.876827,-77.074482,INVERSIONES TAMBRAICO S.A.C.,8
4843,20445430286,74400.0,27800.0,-11.876827,-77.074482,COMERCIAL YOVANCITO E.I.R.L.,1
4844,20254356051,230630.0,7.0,-11.876827,-77.074482,OLC INGENIEROS E I R L,1
4845,20293847038,228000.0,80000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4846,20293847038,462000.0,120000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4847,20293847038,462000.0,120000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4848,20293847038,228000.0,80000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4849,20293847038,171000.0,60000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4850,20293847038,171000.0,60000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4851,20293847038,346500.0,90000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
4852,20293847038,346500.0,90000.0,0.000000,0.000000,TEXTILES CAMONES S.A.,36
